episode,gravity,time,reward,action,position,speed,next_position,next_speed,state,next_state
45,1,12.38,-119,2,0.292007597,0.033032644,0.324439712,0.032432116,235,235
45,1,12.38,-119,2,0.324439712,0.032432116,0.356465432,0.032025719,235,250
45,1,12.38,-119,2,0.356465432,0.032025719,0.388289517,0.031824085,250,250
45,1,12.38,-119,2,0.388289517,0.031824085,0.420126423,0.031836907,250,250
45,1,12.38,-119,1,0.420126423,0.031836907,0.451199691,0.031073267,250,265
45,1,12.38,-119,1,0.451199691,0.031073267,0.481734224,0.030534533,265,265
45,1,12.38,-119,1,0.481734224,0.030534533,0.511955598,0.030221374,265,265
46,1,11.8,-113,2,-0.5,0,-0.499176843,0.000823157,112,112
46,1,11.8,-113,2,-0.499176843,0.000823157,-0.497536687,0.001640156,112,112
46,1,11.8,-113,2,-0.497536687,0.001640156,-0.495091797,0.00244489,112,112
46,1,11.8,-113,2,-0.495091797,0.00244489,-0.491860449,0.003231348,112,112
46,1,11.8,-113,2,-0.491860449,0.003231348,-0.487866779,0.00399367,112,112
46,1,11.8,-113,2,-0.487866779,0.00399367,-0.483140586,0.004726193,112,112
46,1,11.8,-113,2,-0.483140586,0.004726193,-0.477717085,0.005423501,112,113
46,1,11.8,-113,2,-0.477717085,0.005423501,-0.471636611,0.006080474,113,113
46,1,11.8,-113,2,-0.471636611,0.006080474,-0.464944277,0.006692334,113,113
46,1,11.8,-113,2,-0.464944277,0.006692334,-0.457689585,0.007254692,113,113
46,1,11.8,-113,2,-0.457689585,0.007254692,-0.449925997,0.007763588,113,128
46,1,11.8,-113,2,-0.449925997,0.007763588,-0.441710467,0.00821553,128,128
46,1,11.8,-113,2,-0.441710467,0.00821553,-0.433102941,0.008607526,128,128
46,1,11.8,-113,2,-0.433102941,0.008607526,-0.424165827,0.008937114,128,128
46,1,11.8,-113,2,-0.424165827,0.008937114,-0.414963449,0.009202378,128,128
46,1,11.8,-113,2,-0.414963449,0.009202378,-0.405561489,0.00940196,128,128
46,1,11.8,-113,2,-0.405561489,0.00940196,-0.396026423,0.009535066,128,128
46,1,11.8,-113,2,-0.396026423,0.009535066,-0.386424963,0.00960146,128,128
46,1,11.8,-113,2,-0.386424963,0.00960146,-0.376823513,0.00960145,128,128
46,1,11.8,-113,2,-0.376823513,0.00960145,-0.367287649,0.009535864,128,128
46,1,11.8,-113,2,-0.367287649,0.009535864,-0.357881622,0.009406027,128,128
46,1,11.8,-113,2,-0.357881622,0.009406027,-0.348667905,0.009213717,128,143
46,1,11.8,-113,2,-0.348667905,0.009213717,-0.339706771,0.008961133,143,143
46,1,11.8,-113,2,-0.339706771,0.008961133,-0.331055926,0.008650845,143,143
46,1,11.8,-113,2,-0.331055926,0.008650845,-0.322770178,0.008285748,143,143
46,1,11.8,-113,2,-0.322770178,0.008285748,-0.314901161,0.007869017,143,143
46,1,11.8,-113,2,-0.314901161,0.007869017,-0.307497102,0.007404059,143,143
46,1,11.8,-113,2,-0.307497102,0.007404059,-0.300602633,0.006894469,143,143
46,1,11.8,-113,2,-0.300602633,0.006894469,-0.294258646,0.006343987,143,143
46,1,11.8,-113,2,-0.294258646,0.006343987,-0.288502182,0.005756464,143,143
46,1,11.8,-113,2,-0.288502182,0.005756464,-0.283366354,0.005135828,143,143
46,1,11.8,-113,2,-0.283366354,0.005135828,-0.278880298,0.004486056,143,142
46,1,11.8,-113,2,-0.278880298,0.004486056,-0.275069143,0.003811155,142,142
46,1,11.8,-113,2,-0.275069143,0.003811155,-0.271954,0.003115143,142,142
46,1,11.8,-113,2,-0.271954,0.003115143,-0.269551958,0.002402041,142,142
46,1,11.8,-113,1,-0.269551958,0.002402041,-0.268876095,0.000675863,142,142
46,1,11.8,-113,0,-0.268876095,0.000675863,-0.270930074,-0.002053978,142,142
46,1,11.8,-113,0,-0.270930074,-0.002053978,-0.275702739,-0.004772666,142,142
46,1,11.8,-113,0,-0.275702739,-0.004772666,-0.283167922,-0.007465183,142,141
46,1,11.8,-113,0,-0.283167922,-0.007465183,-0.293283994,-0.010116072,141,141
46,1,11.8,-113,0,-0.293283994,-0.010116072,-0.30599323,-0.012709235,141,141
46,1,11.8,-113,0,-0.30599323,-0.012709235,-0.321221031,-0.015227801,141,140
46,1,11.8,-113,0,-0.321221031,-0.015227801,-0.338875121,-0.01765409,140,140
46,1,11.8,-113,0,-0.338875121,-0.01765409,-0.358844807,-0.019969686,140,125
46,1,11.8,-113,0,-0.358844807,-0.019969686,-0.381000447,-0.022155641,125,125
46,1,11.8,-113,0,-0.381000447,-0.022155641,-0.405193252,-0.024192805,125,125
46,1,11.8,-113,0,-0.405193252,-0.024192805,-0.43125554,-0.026062288,125,124
46,1,11.8,-113,0,-0.43125554,-0.026062288,-0.459001578,-0.027746038,124,109
46,1,11.8,-113,0,-0.459001578,-0.027746038,-0.488229068,-0.02922749,109,109
46,1,11.8,-113,0,-0.488229068,-0.02922749,-0.518721334,-0.030492265,109,109
46,1,11.8,-113,0,-0.518721334,-0.030492265,-0.550250178,-0.031528845,109,94
46,1,11.8,-113,0,-0.550250178,-0.031528845,-0.582579351,-0.032329172,94,94
46,1,11.8,-113,0,-0.582579351,-0.032329172,-0.615468473,-0.032889123,94,94
46,1,11.8,-113,0,-0.615468473,-0.032889123,-0.648677263,-0.03320879,94,94
46,1,11.8,-113,0,-0.648677263,-0.03320879,-0.681969824,-0.033292561,94,79
46,1,11.8,-113,0,-0.681969824,-0.033292561,-0.715118787,-0.033148963,79,79
46,1,11.8,-113,0,-0.715118787,-0.033148963,-0.747909086,-0.032790299,79,79
46,1,11.8,-113,0,-0.747909086,-0.032790299,-0.780141184,-0.032232098,79,64
46,1,11.8,-113,0,-0.780141184,-0.032232098,-0.811633613,-0.031492429,64,64
46,1,11.8,-113,0,-0.811633613,-0.031492429,-0.842224756,-0.030591143,64,64
46,1,11.8,-113,0,-0.842224756,-0.030591143,-0.871773848,-0.029549092,64,49
46,1,11.8,-113,1,-0.871773848,-0.029549092,-0.899161225,-0.027387377,49,49
46,1,11.8,-113,2,-0.899161225,-0.027387377,-0.923291117,-0.024129892,49,50
46,1,11.8,-113,2,-0.923291117,-0.024129892,-0.944091749,-0.020800632,50,50
46,1,11.8,-113,2,-0.944091749,-0.020800632,-0.961511026,-0.017419278,50,35
46,1,11.8,-113,2,-0.961511026,-0.017419278,-0.975512449,-0.014001423,35,36
46,1,11.8,-113,2,-0.975512449,-0.014001423,-0.986071461,-0.010559012,36,36
46,1,11.8,-113,2,-0.986071461,-0.010559012,-0.99317239,-0.007100929,36,36
46,1,11.8,-113,2,-0.99317239,-0.007100929,-0.996806082,-0.003633692,36,37
46,1,11.8,-113,2,-0.996806082,-0.003633692,-0.996968287,-0.000162205,37,37
46,1,11.8,-113,2,-0.996968287,-0.000162205,-0.993658822,0.003309465,37,37
46,1,11.8,-113,2,-0.993658822,0.003309465,-0.986881535,0.006777287,37,38
46,1,11.8,-113,2,-0.986881535,0.006777287,-0.976645064,0.010236471,38,38
46,1,11.8,-113,2,-0.976645064,0.010236471,-0.962964383,0.013680681,38,38
46,1,11.8,-113,2,-0.962964383,0.013680681,-0.945863099,0.017101284,38,54
46,1,11.8,-113,2,-0.945863099,0.017101284,-0.925376451,0.020486648,54,54
46,1,11.8,-113,2,-0.925376451,0.020486648,-0.901554907,0.023821544,54,54
46,1,11.8,-113,2,-0.901554907,0.023821544,-0.874468223,0.027086684,54,55
46,1,11.8,-113,2,-0.874468223,0.027086684,-0.844209744,0.030258479,55,70
46,1,11.8,-113,2,-0.844209744,0.030258479,-0.810900661,0.033309082,70,70
46,1,11.8,-113,2,-0.810900661,0.033309082,-0.774693868,0.036206794,70,71
46,1,11.8,-113,2,-0.774693868,0.036206794,-0.735776977,0.038916891,71,86
46,1,11.8,-113,2,-0.735776977,0.038916891,-0.694374055,0.041402922,86,86
46,1,11.8,-113,2,-0.694374055,0.041402922,-0.650745619,0.043628436,86,86
46,1,11.8,-113,2,-0.650745619,0.043628436,-0.605186538,0.045559081,86,102
46,1,11.8,-113,2,-0.605186538,0.045559081,-0.558021641,0.047164897,102,102
46,1,11.8,-113,2,-0.558021641,0.047164897,-0.50959903,0.04842261,102,117
46,1,11.8,-113,2,-0.50959903,0.04842261,-0.460281387,0.049317643,117,117
46,1,11.8,-113,2,-0.460281387,0.049317643,-0.410435774,0.049845613,117,132
46,1,11.8,-113,2,-0.410435774,0.049845613,-0.360422674,0.0500131,132,132
46,1,11.8,-113,2,-0.360422674,0.0500131,-0.310585098,0.049837576,132,147
46,1,11.8,-113,2,-0.310585098,0.049837576,-0.261238587,0.049346511,147,147
46,1,11.8,-113,2,-0.261238587,0.049346511,-0.212662815,0.048575772,147,162
46,1,11.8,-113,2,-0.212662815,0.048575772,-0.165095281,0.047567534,162,162
46,1,11.8,-113,2,-0.165095281,0.047567534,-0.118727329,0.046367952,162,177
46,1,11.8,-113,2,-0.118727329,0.046367952,-0.073702465,0.045024864,177,177
46,1,11.8,-113,2,-0.073702465,0.045024864,-0.030116739,0.043585726,177,191
46,1,11.8,-113,2,-0.030116739,0.043585726,0.011979184,0.042095923,191,191
46,1,11.8,-113,2,0.011979184,0.042095923,0.052576722,0.040597537,191,206
46,1,11.8,-113,2,0.052576722,0.040597537,0.091705293,0.039128571,206,206
46,1,11.8,-113,2,0.091705293,0.039128571,0.12942788,0.037722587,206,206
46,1,11.8,-113,2,0.12942788,0.037722587,0.165836567,0.036408687,206,221
46,1,11.8,-113,2,0.165836567,0.036408687,0.201048319,0.035211752,221,221
46,1,11.8,-113,2,0.201048319,0.035211752,0.235201182,0.034152863,221,220
46,1,11.8,-113,2,0.235201182,0.034152863,0.268450994,0.033249812,220,235
46,1,11.8,-113,2,0.268450994,0.033249812,0.300968664,0.03251767,235,235
46,1,11.8,-113,2,0.300968664,0.03251767,0.332938007,0.031969343,235,235
46,1,11.8,-113,2,0.332938007,0.031969343,0.3645541,0.031616093,235,250
46,1,11.8,-113,2,0.3645541,0.031616093,0.396022105,0.031468005,250,250
46,1,11.8,-113,1,0.396022105,0.031468005,0.426556474,0.030534369,250,250
46,1,11.8,-113,1,0.426556474,0.030534369,0.456373263,0.029816789,250,265
46,1,11.8,-113,1,0.456373263,0.029816789,0.485689272,0.029316009,265,265
46,1,11.8,-113,1,0.485689272,0.029316009,0.514721573,0.0290323,265,265
47,1,11.64,-112,2,-0.5,0,-0.499176843,0.000823157,112,112
47,1,11.64,-112,2,-0.499176843,0.000823157,-0.497536687,0.001640156,112,112
47,1,11.64,-112,2,-0.497536687,0.001640156,-0.495091797,0.00244489,112,112
47,1,11.64,-112,2,-0.495091797,0.00244489,-0.491860449,0.003231348,112,112
47,1,11.64,-112,2,-0.491860449,0.003231348,-0.487866779,0.00399367,112,112
47,1,11.64,-112,2,-0.487866779,0.00399367,-0.483140586,0.004726193,112,112
47,1,11.64,-112,2,-0.483140586,0.004726193,-0.477717085,0.005423501,112,113
47,1,11.64,-112,2,-0.477717085,0.005423501,-0.471636611,0.006080474,113,113
47,1,11.64,-112,2,-0.471636611,0.006080474,-0.464944277,0.006692334,113,113
47,1,11.64,-112,2,-0.464944277,0.006692334,-0.457689585,0.007254692,113,113
47,1,11.64,-112,2,-0.457689585,0.007254692,-0.449925997,0.007763588,113,128
47,1,11.64,-112,2,-0.449925997,0.007763588,-0.441710467,0.00821553,128,128
47,1,11.64,-112,2,-0.441710467,0.00821553,-0.433102941,0.008607526,128,128
47,1,11.64,-112,2,-0.433102941,0.008607526,-0.424165827,0.008937114,128,128
47,1,11.64,-112,2,-0.424165827,0.008937114,-0.414963449,0.009202378,128,128
47,1,11.64,-112,2,-0.414963449,0.009202378,-0.405561489,0.00940196,128,128
47,1,11.64,-112,2,-0.405561489,0.00940196,-0.396026423,0.009535066,128,128
47,1,11.64,-112,2,-0.396026423,0.009535066,-0.386424963,0.00960146,128,128
47,1,11.64,-112,2,-0.386424963,0.00960146,-0.376823513,0.00960145,128,128
47,1,11.64,-112,2,-0.376823513,0.00960145,-0.367287649,0.009535864,128,128
47,1,11.64,-112,2,-0.367287649,0.009535864,-0.357881622,0.009406027,128,128
47,1,11.64,-112,2,-0.357881622,0.009406027,-0.348667905,0.009213717,128,143
47,1,11.64,-112,2,-0.348667905,0.009213717,-0.339706771,0.008961133,143,143
47,1,11.64,-112,2,-0.339706771,0.008961133,-0.331055926,0.008650845,143,143
47,1,11.64,-112,2,-0.331055926,0.008650845,-0.322770178,0.008285748,143,143
47,1,11.64,-112,2,-0.322770178,0.008285748,-0.314901161,0.007869017,143,143
47,1,11.64,-112,2,-0.314901161,0.007869017,-0.307497102,0.007404059,143,143
47,1,11.64,-112,2,-0.307497102,0.007404059,-0.300602633,0.006894469,143,143
47,1,11.64,-112,2,-0.300602633,0.006894469,-0.294258646,0.006343987,143,143
47,1,11.64,-112,2,-0.294258646,0.006343987,-0.288502182,0.005756464,143,143
47,1,11.64,-112,2,-0.288502182,0.005756464,-0.283366354,0.005135828,143,143
47,1,11.64,-112,2,-0.283366354,0.005135828,-0.278880298,0.004486056,143,142
47,1,11.64,-112,2,-0.278880298,0.004486056,-0.275069143,0.003811155,142,142
47,1,11.64,-112,2,-0.275069143,0.003811155,-0.271954,0.003115143,142,142
47,1,11.64,-112,1,-0.271954,0.003115143,-0.270551958,0.001402041,142,142
47,1,11.64,-112,0,-0.270551958,0.001402041,-0.271870662,-0.001318704,142,142
47,1,11.64,-112,0,-0.271870662,-0.001318704,-0.275902924,-0.004032261,142,142
47,1,11.64,-112,0,-0.275902924,-0.004032261,-0.282626597,-0.006723673,142,141
47,1,11.64,-112,0,-0.282626597,-0.006723673,-0.292004206,-0.009377609,141,141
47,1,11.64,-112,0,-0.292004206,-0.009377609,-0.303982364,-0.011978158,141,141
47,1,11.64,-112,0,-0.303982364,-0.011978158,-0.31849104,-0.014508676,141,141
47,1,11.64,-112,0,-0.31849104,-0.014508676,-0.335442773,-0.016951732,141,140
47,1,11.64,-112,0,-0.335442773,-0.016951732,-0.354731921,-0.019289148,140,125
47,1,11.64,-112,0,-0.354731921,-0.019289148,-0.376234088,-0.021502167,125,125
47,1,11.64,-112,0,-0.376234088,-0.021502167,-0.399805839,-0.02357175,125,125
47,1,11.64,-112,0,-0.399805839,-0.02357175,-0.42528484,-0.025479002,125,124
47,1,11.64,-112,0,-0.42528484,-0.025479002,-0.452490552,-0.027205712,124,109
47,1,11.64,-112,0,-0.452490552,-0.027205712,-0.48122554,-0.028734988,109,109
47,1,11.64,-112,0,-0.48122554,-0.028734988,-0.511277472,-0.030051932,109,109
47,1,11.64,-112,0,-0.511277472,-0.030051932,-0.542421793,-0.031144321,109,109
47,1,11.64,-112,0,-0.542421793,-0.031144321,-0.574425016,-0.032003223,109,94
47,1,11.64,-112,0,-0.574425016,-0.032003223,-0.607048518,-0.032623502,94,94
47,1,11.64,-112,0,-0.607048518,-0.032623502,-0.640052664,-0.033004146,94,94
47,1,11.64,-112,0,-0.640052664,-0.033004146,-0.673201065,-0.033148401,94,79
47,1,11.64,-112,0,-0.673201065,-0.033148401,-0.706264739,-0.033063674,79,79
47,1,11.64,-112,0,-0.706264739,-0.033063674,-0.739025964,-0.032761225,79,79
47,1,11.64,-112,0,-0.739025964,-0.032761225,-0.771281634,-0.03225567,79,64
47,1,11.64,-112,0,-0.771281634,-0.03225567,-0.802845964,-0.03156433,64,64
47,1,11.64,-112,0,-0.802845964,-0.03156433,-0.833552459,-0.030706496,64,64
47,1,11.64,-112,0,-0.833552459,-0.030706496,-0.863255113,-0.029702653,64,49
47,1,11.64,-112,0,-0.863255113,-0.029702653,-0.891828846,-0.028573733,49,49
47,1,11.64,-112,1,-0.891828846,-0.028573733,-0.918169267,-0.026340421,49,49
47,1,11.64,-112,1,-0.918169267,-0.026340421,-0.942194654,-0.024025387,49,50
47,1,11.64,-112,1,-0.942194654,-0.024025387,-0.963843057,-0.021648403,50,35
47,1,11.64,-112,1,-0.963843057,-0.021648403,-0.983069219,-0.019226161,35,35
47,1,11.64,-112,2,-0.983069219,-0.019226161,-0.998841502,-0.015772284,35,35
47,1,11.64,-112,2,-0.998841502,-0.015772284,-1.011140046,-0.012298544,35,36
47,1,11.64,-112,2,-1.011140046,-0.012298544,-1.019953202,-0.008813156,36,36
47,1,11.64,-112,2,-1.019953202,-0.008813156,-1.025274704,-0.005321502,36,36
47,1,11.64,-112,2,-1.025274704,-0.005321502,-1.02710161,-0.001826907,36,37
47,1,11.64,-112,2,-1.02710161,-0.001826907,-1.025433059,0.001668552,37,37
47,1,11.64,-112,2,-1.025433059,0.001668552,-1.020269834,0.005163224,37,38
47,1,11.64,-112,2,-1.020269834,0.005163224,-1.011614763,0.008655071,38,38
47,1,11.64,-112,2,-1.011614763,0.008655071,-0.999473922,0.012140841,38,38
47,1,11.64,-112,2,-0.999473922,0.012140841,-0.98385866,0.015615262,38,39
47,1,11.64,-112,2,-0.98385866,0.015615262,-0.964788395,0.019070265,39,39
47,1,11.64,-112,2,-0.964788395,0.019070265,-0.942294143,0.022494252,39,54
47,1,11.64,-112,2,-0.942294143,0.022494252,-0.916422676,0.025871467,54,55
47,1,11.64,-112,2,-0.916422676,0.025871467,-0.887241153,0.029181524,55,55
47,1,11.64,-112,2,-0.887241153,0.029181524,-0.85484199,0.032399162,55,55
47,1,11.64,-112,2,-0.85484199,0.032399162,-0.819347662,0.035494328,55,71
47,1,11.64,-112,2,-0.819347662,0.035494328,-0.780914994,0.038432668,71,71
47,1,11.64,-112,2,-0.780914994,0.038432668,-0.739738494,0.0411765,71,86
47,1,11.64,-112,2,-0.739738494,0.0411765,-0.696052176,0.043686318,86,86
47,1,11.64,-112,2,-0.696052176,0.043686318,-0.650129389,0.045922787,86,87
47,1,11.64,-112,2,-0.650129389,0.045922787,-0.602280248,0.04784914,87,102
47,1,11.64,-112,2,-0.602280248,0.04784914,-0.552846461,0.049433787,102,102
47,1,11.64,-112,2,-0.552846461,0.049433787,-0.502193598,0.050652863,102,117
47,1,11.64,-112,2,-0.502193598,0.050652863,-0.450701163,0.051492435,117,117
47,1,11.64,-112,2,-0.450701163,0.051492435,-0.398751113,0.05195005,117,132
47,1,11.64,-112,2,-0.398751113,0.05195005,-0.346715681,0.052035432,132,147
47,1,11.64,-112,2,-0.346715681,0.052035432,-0.294945482,0.051770199,147,147
47,1,11.64,-112,2,-0.294945482,0.051770199,-0.243758824,0.051186658,147,162
47,1,11.64,-112,2,-0.243758824,0.051186658,-0.193432972,0.050325852,162,162
47,1,11.64,-112,2,-0.193432972,0.050325852,-0.144197867,0.049235105,162,177
47,1,11.64,-112,2,-0.144197867,0.049235105,-0.096232466,0.047965401,177,177
47,1,11.64,-112,2,-0.096232466,0.047965401,-0.049663604,0.046568862,177,192
47,1,11.64,-112,2,-0.049663604,0.046568862,-0.004567045,0.045096559,192,192
47,1,11.64,-112,2,-0.004567045,0.045096559,0.039029749,0.043596794,192,191
47,1,11.64,-112,2,0.039029749,0.043596794,0.08114366,0.042113911,191,206
47,1,11.64,-112,2,0.08114366,0.042113911,0.12183128,0.04068762,206,206
47,1,11.64,-112,2,0.12183128,0.04068762,0.161184031,0.039352751,206,221
47,1,11.64,-112,2,0.161184031,0.039352751,0.199323409,0.038139379,221,221
47,1,11.64,-112,2,0.199323409,0.038139379,0.236396588,0.037073179,221,221
47,1,11.64,-112,2,0.236396588,0.037073179,0.272572542,0.036175954,221,236
47,1,11.64,-112,2,0.272572542,0.036175954,0.308038776,0.035466234,236,236
47,1,11.64,-112,2,0.308038776,0.035466234,0.342998659,0.034959883,236,235
47,1,11.64,-112,2,0.342998659,0.034959883,0.377669344,0.034670685,235,250
47,1,11.64,-112,2,0.377669344,0.034670685,0.412280186,0.034610842,250,250
47,1,11.64,-112,2,0.412280186,0.034610842,0.447071571,0.034791385,250,250
47,1,11.64,-112,2,0.447071571,0.034791385,0.48229403,0.035222459,250,266
47,1,11.64,-112,1,0.48229403,0.035222459,0.517207496,0.034913466,266,265
48,1,12.18,-117,1,-0.5,0,-0.500176843,-0.000176843,112,112
48,1,12.18,-117,1,-0.500176843,-0.000176843,-0.500529206,-0.000352363,112,112
48,1,12.18,-117,2,-0.500529206,-0.000352363,-0.500054453,0.000474753,112,112
48,1,12.18,-117,2,-0.500054453,0.000474753,-0.498756135,0.001298318,112,112
48,1,12.18,-117,2,-0.498756135,0.001298318,-0.496643965,0.00211217,112,112
48,1,12.18,-117,2,-0.496643965,0.00211217,-0.493733735,0.00291023,112,112
48,1,12.18,-117,2,-0.493733735,0.00291023,-0.490047194,0.003686541,112,112
48,1,12.18,-117,2,-0.490047194,0.003686541,-0.485611865,0.004435329,112,112
48,1,12.18,-117,2,-0.485611865,0.004435329,-0.480460821,0.005151044,112,113
48,1,12.18,-117,2,-0.480460821,0.005151044,-0.47463241,0.005828411,113,113
48,1,12.18,-117,2,-0.47463241,0.005828411,-0.468169927,0.006462483,113,113
48,1,12.18,-117,2,-0.468169927,0.006462483,-0.461121248,0.00704868,113,113
48,1,12.18,-117,2,-0.461121248,0.00704868,-0.45353841,0.007582837,113,113
48,1,12.18,-117,2,-0.45353841,0.007582837,-0.445477166,0.008061245,113,128
48,1,12.18,-117,2,-0.445477166,0.008061245,-0.436996485,0.008480681,128,128
48,1,12.18,-117,2,-0.436996485,0.008480681,-0.428158038,0.008838447,128,128
48,1,12.18,-117,2,-0.428158038,0.008838447,-0.419025656,0.009132381,128,128
48,1,12.18,-117,2,-0.419025656,0.009132381,-0.409664771,0.009360885,128,128
48,1,12.18,-117,2,-0.409664771,0.009360885,-0.40014185,0.009522921,128,128
48,1,12.18,-117,2,-0.40014185,0.009522921,-0.390523831,0.009618019,128,128
48,1,12.18,-117,2,-0.390523831,0.009618019,-0.380877573,0.009646258,128,128
48,1,12.18,-117,2,-0.380877573,0.009646258,-0.371269317,0.009608256,128,128
48,1,12.18,-117,2,-0.371269317,0.009608256,-0.36176418,0.009505137,128,128
48,1,12.18,-117,2,-0.36176418,0.009505137,-0.352425678,0.009338502,128,128
48,1,12.18,-117,2,-0.352425678,0.009338502,-0.34331529,0.009110388,128,143
48,1,12.18,-117,2,-0.34331529,0.009110388,-0.334492065,0.008823225,143,143
48,1,12.18,-117,2,-0.334492065,0.008823225,-0.326012275,0.00847979,143,143
48,1,12.18,-117,2,-0.326012275,0.00847979,-0.317929115,0.00808316,143,143
48,1,12.18,-117,2,-0.317929115,0.00808316,-0.31029245,0.007636665,143,143
48,1,12.18,-117,2,-0.31029245,0.007636665,-0.303148611,0.007143839,143,143
48,1,12.18,-117,2,-0.303148611,0.007143839,-0.296540231,0.006608381,143,143
48,1,12.18,-117,2,-0.296540231,0.006608381,-0.290506117,0.006034114,143,143
48,1,12.18,-117,2,-0.290506117,0.006034114,-0.285081166,0.005424951,143,143
48,1,12.18,-117,2,-0.285081166,0.005424951,-0.280296303,0.004784864,143,142
48,1,12.18,-117,2,-0.280296303,0.004784864,-0.27617844,0.004117862,142,142
48,1,12.18,-117,2,-0.27617844,0.004117862,-0.272750468,0.003427972,142,142
48,1,12.18,-117,2,-0.272750468,0.003427972,-0.270031242,0.002719226,142,142
48,1,12.18,-117,2,-0.270031242,0.002719226,-0.268035593,0.001995649,142,142
48,1,12.18,-117,2,-0.268035593,0.001995649,-0.26677433,0.001261262,142,142
48,1,12.18,-117,2,-0.26677433,0.001261262,-0.266254255,0.000520075,142,142
48,1,12.18,-117,1,-0.266254255,0.000520075,-0.267478164,-0.001223909,142,142
48,1,12.18,-117,0,-0.267478164,-0.001223909,-0.271439469,-0.003961305,142,142
48,1,12.18,-117,0,-0.271439469,-0.003961305,-0.278116685,-0.006677216,142,141
48,1,12.18,-117,0,-0.278116685,-0.006677216,-0.287473049,-0.009356364,141,141
48,1,12.18,-117,0,-0.287473049,-0.009356364,-0.299455918,-0.011982869,141,141
48,1,12.18,-117,0,-0.299455918,-0.011982869,-0.313996007,-0.014540089,141,141
48,1,12.18,-117,0,-0.313996007,-0.014540089,-0.331006549,-0.017010542,141,140
48,1,12.18,-117,0,-0.331006549,-0.017010542,-0.350382499,-0.019375949,140,125
48,1,12.18,-117,0,-0.350382499,-0.019375949,-0.371999886,-0.021617388,125,125
48,1,12.18,-117,0,-0.371999886,-0.021617388,-0.395715473,-0.023715587,125,125
48,1,12.18,-117,0,-0.395715473,-0.023715587,-0.421366829,-0.025651356,125,124
48,1,12.18,-117,0,-0.421366829,-0.025651356,-0.448772961,-0.027406132,124,124
48,1,12.18,-117,0,-0.448772961,-0.027406132,-0.477735585,-0.028962624,124,109
48,1,12.18,-117,0,-0.477735585,-0.028962624,-0.508041098,-0.030305514,109,109
48,1,12.18,-117,0,-0.508041098,-0.030305514,-0.539463252,-0.031422154,109,109
48,1,12.18,-117,0,-0.539463252,-0.031422154,-0.571766467,-0.032303215,109,94
48,1,12.18,-117,0,-0.571766467,-0.032303215,-0.604709681,-0.032943213,94,94
48,1,12.18,-117,0,-0.604709681,-0.032943213,-0.638050548,-0.033340867,94,94
48,1,12.18,-117,0,-0.638050548,-0.033340867,-0.671549794,-0.033499246,94,79
48,1,12.18,-117,0,-0.671549794,-0.033499246,-0.704975484,-0.03342569,79,79
48,1,12.18,-117,0,-0.704975484,-0.03342569,-0.738106989,-0.033131505,79,79
48,1,12.18,-117,0,-0.738106989,-0.033131505,-0.770738447,-0.032631458,79,64
48,1,12.18,-117,0,-0.770738447,-0.032631458,-0.802681568,-0.03194312,64,64
48,1,12.18,-117,0,-0.802681568,-0.03194312,-0.833767678,-0.031086111,64,64
48,1,12.18,-117,0,-0.833767678,-0.031086111,-0.863848983,-0.030081304,64,49
48,1,12.18,-117,0,-0.863848983,-0.030081304,-0.892799035,-0.028950052,49,49
48,1,12.18,-117,1,-0.892799035,-0.028950052,-0.919512514,-0.026713479,49,49
48,1,12.18,-117,1,-0.919512514,-0.026713479,-0.943907176,-0.024394662,49,50
48,1,12.18,-117,1,-0.943907176,-0.024394662,-0.965920905,-0.022013729,50,35
48,1,12.18,-117,1,-0.965920905,-0.022013729,-0.985508583,-0.019587678,35,35
48,1,12.18,-117,2,-0.985508583,-0.019587678,-1.001638952,-0.016130368,35,35
48,1,12.18,-117,2,-1.001638952,-0.016130368,-1.014292634,-0.012653682,35,36
48,1,12.18,-117,2,-1.014292634,-0.012653682,-1.023458487,-0.009165853,36,36
48,1,12.18,-117,2,-1.023458487,-0.009165853,-1.029130678,-0.00567219,36,36
48,1,12.18,-117,2,-1.029130678,-0.00567219,-1.031306539,-0.002175862,36,37
48,1,12.18,-117,2,-1.031306539,-0.002175862,-1.029985241,0.001321298,37,37
48,1,12.18,-117,2,-1.029985241,0.001321298,-1.025167275,0.004817966,37,37
48,1,12.18,-117,2,-1.025167275,0.004817966,-1.016854768,0.008312508,37,38
48,1,12.18,-117,2,-1.016854768,0.008312508,-1.00505261,0.011802157,38,38
48,1,12.18,-117,2,-1.00505261,0.011802157,-0.989770409,0.015282202,38,39
48,1,12.18,-117,2,-0.989770409,0.015282202,-0.971025217,0.018745192,39,39
48,1,12.18,-117,2,-0.971025217,0.018745192,-0.948845016,0.022180201,39,54
48,1,12.18,-117,2,-0.948845016,0.022180201,-0.923272852,0.025572164,54,55
48,1,12.18,-117,2,-0.923272852,0.025572164,-0.894371477,0.028901375,55,55
48,1,12.18,-117,2,-0.894371477,0.028901375,-0.862228284,0.032143193,55,55
48,1,12.18,-117,2,-0.862228284,0.032143193,-0.826960219,0.035268065,55,71
48,1,12.18,-117,2,-0.826960219,0.035268065,-0.788718265,0.038241954,71,71
48,1,12.18,-117,2,-0.788718265,0.038241954,-0.747691024,0.04102724,71,86
48,1,12.18,-117,2,-0.747691024,0.04102724,-0.704106862,0.043584163,86,86
48,1,12.18,-117,2,-0.704106862,0.043584163,-0.658234092,0.04587277,86,87
